player_name,actual_wrc_plus,predicted_wrc_plus,residual
Paul Goldschmidt,103,107.71696773674196,-4.716967736741964
Fernando Tatis Jr.,131,126.3100174597416,4.689982540258399
Jarren Duran,111,106.46969920889069,4.530300791109312
Wyatt Langford,118,122.52309777152834,-4.523097771528342
Gavin Lux,102,97.52298806449265,4.477011935507349
Gavin Sheets,111,106.64672477552895,4.353275224471048
Alec Bohm,105,109.32451403163903,-4.324514031639026
Nico Hoerner,109,104.71011947964482,4.289880520355183
Zach Neto,116,120.11847123523971,-4.11847123523971
Rafael Devers,135,131.02355028105993,3.9764497189400743
Bryan Reynolds,99,102.93599836767258,-3.935998367672582
Bryan Reynolds,99,102.93599836767258,-3.935998367672582
Ben Rice,133,136.80852753535072,-3.80852753535072
Trevor Larnach,102,98.46868340962853,3.5313165903714747
